train_loss,val_loss,train_acc,val_acc,lr
0.005028489003478715,0.021028643883889035,0.9985760056959773,0.9971509971509972,1.8541421347839276e-05
0.0011206339504966983,0.031476953429680245,0.9992880028479886,0.9928774928774928,1.7296155858108448e-05
0.0010819011641549615,0.03529067609405831,0.9992880028479886,0.9928774928774928,1.6087974830105205e-05
0.0017715575499971663,0.02165646658631769,0.9991100035599858,0.9957264957264957,1.4918227648042505e-05
0.002097195392514044,0.012135088373733434,0.9991100035599858,0.9971509971509972,1.37882207704261e-05
0.0018584024744059656,0.013497258824088901,0.9989320042719829,0.9957264957264957,1.2699216270907067e-05
0.0007787160743756366,0.020708728707664745,0.9998220007119971,0.9957264957264957,1.165243042870628e-05
0.0010072280092685776,0.020533826690786988,0.9992880028479886,0.9957264957264957,1.0649032370185638e-05
0.0011681107788193302,0.015885615632150973,0.9991100035599858,0.9957264957264957,9.690142763082875e-06
0.001355907569201182,0.017434936717846437,0.9991100035599858,0.9943019943019943,8.776832564868547e-06
0.0016865743429282725,0.011859805251309254,0.9994660021359915,0.9957264957264957,7.91012182662311e-06
0.000846402640833677,0.01355812216949646,0.9992880028479886,0.9943019943019943,7.09097855376976e-06
0.0013249328383911141,0.02020871612493133,0.9992880028479886,0.9943019943019943,6.320317624935884e-06
0.0009519907281523805,0.020336582735214395,0.9992880028479886,0.9957264957264957,5.598999770150135e-06
0.0008736779502921787,0.02228426017773623,0.9996440014239943,0.9943019943019943,4.927830609516781e-06
0.000860827715713118,0.02367233824511344,0.9996440014239943,0.9957264957264957,4.307559753440674e-06
0.0008335749579363804,0.026546672404655337,0.9994660021359915,0.9943019943019943,3.738879965408015e-06
0.0007114449831310962,0.024766743463362734,0.9992880028479886,0.9943019943019943,3.2224263882578354e-06
0.0012331109907340709,0.023515521887222834,0.9991100035599858,0.9943019943019943,2.758775834808366e-06
0.0019608110770977347,0.017421825012414287,0.9998220007119971,0.9943019943019943,2.3484461436306665e-06
0.0009242819680868575,0.019297724854734678,0.9992880028479886,0.9943019943019943,1.9918956006889563e-06
0.000629419256786456,0.021076406214937064,0.9996440014239943,0.9943019943019943,1.6895224274935862e-06
0.0007429035262794024,0.018865282130645082,0.9994660021359915,0.9943019943019943,1.4416643363383887e-06
0.0008889037132147197,0.020693259057849606,0.9992880028479886,0.9943019943019943,1.2485981531190454e-06
0.0007618393611200466,0.025266185514984378,0.9994660021359915,0.9943019943019943,1.1105395081539183e-06
0.0007582108537203142,0.02371094578235101,0.9998220007119971,0.9943019943019943,1.0276425953523966e-06
0.0009768758003758484,0.024965518100913752,0.9994660021359915,0.9943019943019943,1e-06
